Date;Entry Point Type;Entry Point Province;Entry Point Name;Continent;Nationality;Foreign Tourist Total
30/04/2023;Air Entry Point;Sulawesi Utara;Sam Ratulangi Airport;Asia;Filipino;7
30/04/2023;Air Entry Point;Sulawesi Utara;Sam Ratulangi Airport;Asia;Singaporean;160
30/04/2023;Air Entry Point;Sulawesi Utara;Sam Ratulangi Airport;Asia;Thai;3
30/04/2023;Air Entry Point;Sulawesi Utara;Sam Ratulangi Airport;Asia;Vietnamese;2
30/04/2023;Air Entry Point;Sulawesi Utara;Sam Ratulangi Airport;Asia;Hong Konger;2
30/04/2023;Air Entry Point;Sulawesi Utara;Sam Ratulangi Airport;Asia;Indian;2
30/04/2023;Air Entry Point;Sulawesi Utara;Sam Ratulangi Airport;Asia;Japanese;33
30/04/2023;Air Entry Point;Sulawesi Utara;Sam Ratulangi Airport;Asia;South Korean;9
30/04/2023;Air Entry Point;Sulawesi Utara;Sam Ratulangi Airport;Asia;Taiwanese;2
30/04/2023;Air Entry Point;Sulawesi Utara;Sam Ratulangi Airport;Asia;Chinese;3170
30/04/2023;Air Entry Point;Sulawesi Utara;Sam Ratulangi Airport;Asia;Timorese;0
30/04/2023;Air Entry Point;Sulawesi Utara;Sam Ratulangi Airport;Asia;Saudi Arabian;0
30/04/2023;Air Entry Point;Sulawesi Utara;Sam Ratulangi Airport;Asia;Kuwaiti;0
30/04/2023;Air Entry Point;Sulawesi Utara;Sam Ratulangi Airport;Asia;Egyptian;0
30/04/2023;Air Entry Point;Sulawesi Utara;Sam Ratulangi Airport;Asia;Emirati;0
30/04/2023;Air Entry Point;Sulawesi Utara;Sam Ratulangi Airport;Asia;Yemeni;0
30/04/2023;Air Entry Point;Sulawesi Utara;Sam Ratulangi Airport;Asia;Other Asian;59
30/04/2023;Air Entry Point;Sulawesi Utara;Sam Ratulangi Airport;Europe;French;51
30/04/2023;Air Entry Point;Sulawesi Utara;Sam Ratulangi Airport;Europe;German;187
30/04/2023;Air Entry Point;Sulawesi Utara;Sam Ratulangi Airport;Europe;Dutch;41
30/04/2023;Air Entry Point;Sulawesi Utara;Sam Ratulangi Airport;Europe;British;62
30/04/2023;Air Entry Point;Sulawesi Utara;Sam Ratulangi Airport;Europe;Russian;5
30/04/2023;Air Entry Point;Sulawesi Utara;Sam Ratulangi Airport;Europe;Other European;157
30/04/2023;Air Entry Point;Sulawesi Utara;Sam Ratulangi Airport;America;American;106
30/04/2023;Air Entry Point;Sulawesi Utara;Sam Ratulangi Airport;America;Canadian;6
30/04/2023;Air Entry Point;Sulawesi Utara;Sam Ratulangi Airport;America;Brazilian;0
30/04/2023;Air Entry Point;Sulawesi Utara;Sam Ratulangi Airport;America;Mexican;4
30/04/2023;Air Entry Point;Sulawesi Utara;Sam Ratulangi Airport;America;Other American;0
30/04/2023;Air Entry Point;Sulawesi Utara;Sam Ratulangi Airport;Oceania;Australian;41
30/04/2023;Air Entry Point;Sulawesi Utara;Sam Ratulangi Airport;Oceania;New Zealander;2
30/04/2023;Air Entry Point;Sulawesi Utara;Sam Ratulangi Airport;Oceania;Papua New Guinean;0
30/04/2023;Air Entry Point;Sulawesi Utara;Sam Ratulangi Airport;Oceania;Other Oceanian;0
30/04/2023;Air Entry Point;Sulawesi Utara;Sam Ratulangi Airport;Africa;South African;4
30/04/2023;Air Entry Point;Sulawesi Utara;Sam Ratulangi Airport;Africa;Other African;0
30/04/2023;Air Entry Point;Sumatera Barat;Minangkabau Airport;Asia;Malaysian;3023
30/04/2023;Air Entry Point;Sumatera Barat;Minangkabau Airport;Asia;Filipino;0
30/04/2023;Air Entry Point;Sumatera Barat;Minangkabau Airport;Asia;Singaporean;11
30/04/2023;Air Entry Point;Sumatera Barat;Minangkabau Airport;Asia;Thai;19
30/04/2023;Air Entry Point;Sumatera Barat;Minangkabau Airport;Asia;Vietnamese;3
30/04/2023;Air Entry Point;Sumatera Barat;Minangkabau Airport;Asia;Hong Konger;0
30/04/2023;Air Entry Point;Sumatera Barat;Minangkabau Airport;Asia;Indian;10
30/04/2023;Air Entry Point;Sumatera Barat;Minangkabau Airport;Asia;Japanese;7
30/04/2023;Air Entry Point;Sumatera Barat;Minangkabau Airport;Asia;South Korean;5
30/04/2023;Air Entry Point;Sumatera Barat;Minangkabau Airport;Asia;Taiwanese;0
30/04/2023;Air Entry Point;Sumatera Barat;Minangkabau Airport;Asia;Chinese;6
30/04/2023;Air Entry Point;Sumatera Barat;Minangkabau Airport;Asia;Timorese;0
30/04/2023;Air Entry Point;Sumatera Barat;Minangkabau Airport;Asia;Saudi Arabian;0
30/04/2023;Air Entry Point;Sumatera Barat;Minangkabau Airport;Asia;Kuwaiti;0
30/04/2023;Air Entry Point;Sumatera Barat;Minangkabau Airport;Asia;Egyptian;0
30/04/2023;Air Entry Point;Sumatera Barat;Minangkabau Airport;Asia;Emirati;0
30/04/2023;Air Entry Point;Sumatera Barat;Minangkabau Airport;Asia;Yemeni;0
30/04/2023;Air Entry Point;Sumatera Barat;Minangkabau Airport;Asia;Other Asian;633
30/04/2023;Air Entry Point;Sumatera Barat;Minangkabau Airport;Europe;French;37
30/04/2023;Air Entry Point;Sumatera Barat;Minangkabau Airport;Europe;German;12
30/04/2023;Air Entry Point;Sumatera Barat;Minangkabau Airport;Europe;Dutch;22
30/04/2023;Air Entry Point;Sumatera Barat;Minangkabau Airport;Europe;British;40
30/04/2023;Air Entry Point;Sumatera Barat;Minangkabau Airport;Europe;Russian;1
30/04/2023;Air Entry Point;Sumatera Barat;Minangkabau Airport;Europe;Other European;77
30/04/2023;Air Entry Point;Sumatera Barat;Minangkabau Airport;America;American;34
30/04/2023;Air Entry Point;Sumatera Barat;Minangkabau Airport;America;Canadian;2
30/04/2023;Air Entry Point;Sumatera Barat;Minangkabau Airport;America;Brazilian;6
30/04/2023;Air Entry Point;Sumatera Barat;Minangkabau Airport;America;Mexican;0
30/04/2023;Air Entry Point;Sumatera Barat;Minangkabau Airport;America;Other American;2
30/04/2023;Air Entry Point;Sumatera Barat;Minangkabau Airport;Oceania;Australian;135
30/04/2023;Air Entry Point;Sumatera Barat;Minangkabau Airport;Oceania;New Zealander;10
30/04/2023;Air Entry Point;Sumatera Barat;Minangkabau Airport;Oceania;Papua New Guinean;0
30/04/2023;Air Entry Point;Sumatera Barat;Minangkabau Airport;Oceania;Other Oceanian;0
30/04/2023;Air Entry Point;Sumatera Barat;Minangkabau Airport;Africa;South African;3
30/04/2023;Air Entry Point;Sumatera Barat;Minangkabau Airport;Africa;Other African;2
30/04/2023;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Asia;Malaysian;1633
30/04/2023;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Asia;Filipino;4
30/04/2023;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Asia;Singaporean;153
30/04/2023;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Asia;Thai;5
30/04/2023;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Asia;Vietnamese;2
30/04/2023;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Asia;Hong Konger;0
30/04/2023;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Asia;Indian;33
30/04/2023;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Asia;Japanese;3
30/04/2023;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Asia;South Korean;3
30/04/2023;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Asia;Taiwanese;3
30/04/2023;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Asia;Chinese;10
30/04/2023;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Asia;Timorese;0
30/04/2023;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Asia;Saudi Arabian;0
30/04/2023;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Asia;Kuwaiti;0
30/04/2023;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Asia;Egyptian;2
30/04/2023;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Asia;Emirati;0
30/04/2023;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Asia;Yemeni;0
30/04/2023;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Asia;Other Asian;555
30/04/2023;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Europe;French;5
30/04/2023;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Europe;German;1
30/04/2023;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Europe;Dutch;2
30/04/2023;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Europe;British;4
30/04/2023;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Europe;Russian;0
30/04/2023;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Europe;Other European;7
30/04/2023;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;America;American;11
30/04/2023;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;America;Canadian;1
30/04/2023;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;America;Brazilian;4
30/04/2023;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;America;Mexican;1
30/04/2023;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;America;Other American;0
30/04/2023;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Oceania;Australian;10
30/04/2023;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Oceania;New Zealander;0
30/04/2023;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Oceania;Papua New Guinean;0
30/04/2023;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Oceania;Other Oceanian;0
30/04/2023;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Africa;South African;1
30/04/2023;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Africa;Other African;0
30/04/2023;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Asia;Malaysian;886
30/04/2023;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Asia;Filipino;0
30/04/2023;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Asia;Singaporean;6
30/04/2023;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Asia;Thai;5
30/04/2023;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Asia;Vietnamese;1
30/04/2023;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Asia;Hong Konger;0
30/04/2023;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Asia;Indian;0
30/04/2023;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Asia;Japanese;1
30/04/2023;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Asia;South Korean;6
30/04/2023;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Asia;Taiwanese;0
30/04/2023;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Asia;Chinese;24
30/04/2023;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Asia;Timorese;0
30/04/2023;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Asia;Saudi Arabian;0
30/04/2023;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Asia;Kuwaiti;0
30/04/2023;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Asia;Egyptian;1
30/04/2023;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Asia;Emirati;0
30/04/2023;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Asia;Yemeni;1
30/04/2023;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Asia;Other Asian;302
30/04/2023;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Europe;French;13
30/04/2023;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Europe;German;16
30/04/2023;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Europe;Dutch;8
30/04/2023;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Europe;British;11
30/04/2023;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Europe;Russian;3
30/04/2023;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Europe;Other European;20
30/04/2023;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;America;American;11
30/04/2023;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;America;Canadian;6
30/04/2023;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;America;Brazilian;0
30/04/2023;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;America;Mexican;0
30/04/2023;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;America;Other American;0
30/04/2023;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Oceania;Australian;19
30/04/2023;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Oceania;New Zealander;8
30/04/2023;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Oceania;Papua New Guinean;0
30/04/2023;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Oceania;Other Oceanian;0
30/04/2023;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Africa;South African;0
30/04/2023;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Africa;Other African;1
30/04/2023;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Asia;Malaysian;0
30/04/2023;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Asia;Filipino;0
30/04/2023;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Asia;Singaporean;0
30/04/2023;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Asia;Thai;0
30/04/2023;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Asia;Vietnamese;0
30/04/2023;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Asia;Hong Konger;0
30/04/2023;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Asia;Indian;0
30/04/2023;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Asia;Japanese;0
30/04/2023;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Asia;South Korean;0
30/04/2023;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Asia;Taiwanese;0
30/04/2023;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Asia;Chinese;0
30/04/2023;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Asia;Timorese;0
30/04/2023;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Asia;Saudi Arabian;0
30/04/2023;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Asia;Kuwaiti;0
30/04/2023;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Asia;Egyptian;0
30/04/2023;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Asia;Emirati;0
30/04/2023;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Asia;Yemeni;0
30/04/2023;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Asia;Other Asian;0
30/04/2023;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Europe;French;0
30/04/2023;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Europe;German;0
30/04/2023;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Europe;Dutch;0
30/04/2023;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Europe;British;0
30/04/2023;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Europe;Russian;0
30/04/2023;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Europe;Other European;0
30/04/2023;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;America;American;0
30/04/2023;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;America;Canadian;0
30/04/2023;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;America;Brazilian;0
30/04/2023;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;America;Mexican;0
30/04/2023;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;America;Other American;0
30/04/2023;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Oceania;Australian;0
30/04/2023;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Oceania;New Zealander;0
30/04/2023;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Oceania;Papua New Guinean;0
30/04/2023;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Oceania;Other Oceanian;0
30/04/2023;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Africa;South African;0
30/04/2023;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Africa;Other African;0
30/04/2023;Air Entry Point;Kalimantan Barat;Supadio Airport;Asia;Malaysian;0
30/04/2023;Air Entry Point;Kalimantan Barat;Supadio Airport;Asia;Filipino;0
30/04/2023;Air Entry Point;Kalimantan Barat;Supadio Airport;Asia;Singaporean;0
30/04/2023;Air Entry Point;Kalimantan Barat;Supadio Airport;Asia;Thai;0
30/04/2023;Air Entry Point;Kalimantan Barat;Supadio Airport;Asia;Vietnamese;0
30/04/2023;Air Entry Point;Kalimantan Barat;Supadio Airport;Asia;Hong Konger;0
30/04/2023;Air Entry Point;Kalimantan Barat;Supadio Airport;Asia;Indian;0
30/04/2023;Air Entry Point;Kalimantan Barat;Supadio Airport;Asia;Japanese;0
30/04/2023;Air Entry Point;Kalimantan Barat;Supadio Airport;Asia;South Korean;0
30/04/2023;Air Entry Point;Kalimantan Barat;Supadio Airport;Asia;Taiwanese;0
30/04/2023;Air Entry Point;Kalimantan Barat;Supadio Airport;Asia;Chinese;0
30/04/2023;Air Entry Point;Kalimantan Barat;Supadio Airport;Asia;Timorese;0
30/04/2023;Air Entry Point;Kalimantan Barat;Supadio Airport;Asia;Saudi Arabian;0
30/04/2023;Air Entry Point;Kalimantan Barat;Supadio Airport;Asia;Kuwaiti;0
30/04/2023;Air Entry Point;Kalimantan Barat;Supadio Airport;Asia;Egyptian;0
30/04/2023;Air Entry Point;Kalimantan Barat;Supadio Airport;Asia;Emirati;0
30/04/2023;Air Entry Point;Kalimantan Barat;Supadio Airport;Asia;Yemeni;0
30/04/2023;Air Entry Point;Kalimantan Barat;Supadio Airport;Asia;Other Asian;0
30/04/2023;Air Entry Point;Kalimantan Barat;Supadio Airport;Europe;French;0
30/04/2023;Air Entry Point;Kalimantan Barat;Supadio Airport;Europe;German;0
30/04/2023;Air Entry Point;Kalimantan Barat;Supadio Airport;Europe;Dutch;0
30/04/2023;Air Entry Point;Kalimantan Barat;Supadio Airport;Europe;British;0
30/04/2023;Air Entry Point;Kalimantan Barat;Supadio Airport;Europe;Russian;0
30/04/2023;Air Entry Point;Kalimantan Barat;Supadio Airport;Europe;Other European;0
30/04/2023;Air Entry Point;Kalimantan Barat;Supadio Airport;America;American;0
30/04/2023;Air Entry Point;Kalimantan Barat;Supadio Airport;America;Canadian;0
30/04/2023;Air Entry Point;Kalimantan Barat;Supadio Airport;America;Brazilian;0
30/04/2023;Air Entry Point;Kalimantan Barat;Supadio Airport;America;Mexican;0
30/04/2023;Air Entry Point;Kalimantan Barat;Supadio Airport;America;Other American;0
30/04/2023;Air Entry Point;Kalimantan Barat;Supadio Airport;Oceania;Australian;0
30/04/2023;Air Entry Point;Kalimantan Barat;Supadio Airport;Oceania;New Zealander;0
30/04/2023;Air Entry Point;Kalimantan Barat;Supadio Airport;Oceania;Papua New Guinean;0
30/04/2023;Air Entry Point;Kalimantan Barat;Supadio Airport;Oceania;Other Oceanian;0
30/04/2023;Air Entry Point;Kalimantan Barat;Supadio Airport;Africa;South African;0
30/04/2023;Air Entry Point;Kalimantan Barat;Supadio Airport;Africa;Other African;0
30/04/2023;Air Entry Point;Sulawesi Selatan;Sultan Hasanuddin Airport;Asia;Malaysian;1074
30/04/2023;Air Entry Point;Sulawesi Selatan;Sultan Hasanuddin Airport;Asia;Filipino;6
30/04/2023;Air Entry Point;Sulawesi Selatan;Sultan Hasanuddin Airport;Asia;Singaporean;65
30/04/2023;Air Entry Point;Sulawesi Selatan;Sultan Hasanuddin Airport;Asia;Thai;5
30/04/2023;Air Entry Point;Sulawesi Selatan;Sultan Hasanuddin Airport;Asia;Vietnamese;2
30/04/2023;Air Entry Point;Sulawesi Selatan;Sultan Hasanuddin Airport;Asia;Hong Konger;0
30/04/2023;Air Entry Point;Sulawesi Selatan;Sultan Hasanuddin Airport;Asia;Indian;9
30/04/2023;Air Entry Point;Sulawesi Selatan;Sultan Hasanuddin Airport;Asia;Japanese;7
30/04/2023;Air Entry Point;Sulawesi Selatan;Sultan Hasanuddin Airport;Asia;South Korean;0
30/04/2023;Air Entry Point;Sulawesi Selatan;Sultan Hasanuddin Airport;Asia;Taiwanese;2
30/04/2023;Air Entry Point;Sulawesi Selatan;Sultan Hasanuddin Airport;Asia;Chinese;23
30/04/2023;Air Entry Point;Sulawesi Selatan;Sultan Hasanuddin Airport;Asia;Timorese;0
30/04/2023;Air Entry Point;Sulawesi Selatan;Sultan Hasanuddin Airport;Asia;Saudi Arabian;1
30/04/2023;Air Entry Point;Sulawesi Selatan;Sultan Hasanuddin Airport;Asia;Kuwaiti;0
